datetime,open,high,low,close,volume
2025-03-03T09:15:00+05:30,1204.9,1206.45,1196.1,1199.15,462742
2025-03-03T09:20:00+05:30,1199.15,1200.0,1190.1,1191.15,428654
2025-03-03T09:25:00+05:30,1191.15,1191.15,1183.0,1183.55,381268
2025-03-03T09:30:00+05:30,1183.95,1183.95,1173.55,1176.45,612158
2025-03-03T09:35:00+05:30,1176.25,1176.45,1171.0,1176.1,303159
2025-03-03T09:40:00+05:30,1176.05,1176.2,1167.0,1167.6,442994
2025-03-03T09:45:00+05:30,1167.6,1169.3,1163.25,1164.1,367888
2025-03-03T09:50:00+05:30,1164.1,1164.95,1161.15,1162.8,312472
2025-03-03T09:55:00+05:30,1162.8,1167.5,1162.7,1166.8,321651
2025-03-03T10:00:00+05:30,1166.8,1167.3,1161.15,1163.05,298073
2025-03-03T10:05:00+05:30,1163.35,1164.0,1161.15,1162.0,213959
2025-03-03T10:10:00+05:30,1161.85,1164.15,1160.05,1160.35,284711
2025-03-03T10:15:00+05:30,1160.1,1161.75,1159.05,1160.45,296287
2025-03-03T10:20:00+05:30,1160.55,1161.6,1156.0,1160.55,283712
2025-03-03T10:25:00+05:30,1160.15,1165.7,1159.2,1164.55,283862
2025-03-03T10:30:00+05:30,1164.1,1164.95,1162.1,1163.5,155898
2025-03-03T10:35:00+05:30,1163.5,1165.9,1162.85,1165.0,160288
2025-03-03T10:40:00+05:30,1165.0,1165.15,1160.0,1160.75,191595
2025-03-03T10:45:00+05:30,1160.7,1162.8,1160.0,1161.7,209997
2025-03-03T10:50:00+05:30,1161.7,1165.05,1160.45,1162.9,482473
2025-03-03T10:55:00+05:30,1162.85,1164.2,1160.4,1162.65,447904
2025-03-03T11:00:00+05:30,1162.5,1163.0,1160.0,1161.35,326542
2025-03-03T11:05:00+05:30,1161.2,1164.0,1160.0,1164.0,422730
2025-03-03T11:10:00+05:30,1164.0,1164.1,1161.6,1162.7,159182
2025-03-03T11:15:00+05:30,1162.7,1163.0,1160.2,1160.9,147295
2025-03-03T11:20:00+05:30,1160.9,1162.9,1160.6,1162.65,163553
2025-03-03T11:25:00+05:30,1162.65,1164.4,1161.25,1164.15,182093
2025-03-03T11:30:00+05:30,1164.15,1164.9,1163.35,1164.25,147605
2025-03-03T11:35:00+05:30,1164.25,1164.9,1163.1,1163.95,160836
2025-03-03T11:40:00+05:30,1163.95,1164.25,1162.1,1162.85,110496
2025-03-03T11:45:00+05:30,1162.9,1163.95,1162.0,1163.9,92230
2025-03-03T11:50:00+05:30,1163.95,1164.2,1162.0,1162.15,97727
2025-03-03T11:55:00+05:30,1162.15,1162.15,1160.0,1160.25,188794
2025-03-03T12:00:00+05:30,1160.2,1160.75,1158.1,1160.1,187457
2025-03-03T12:05:00+05:30,1160.1,1160.95,1158.75,1160.4,114367
2025-03-03T12:10:00+05:30,1160.15,1160.85,1158.95,1160.45,117619
2025-03-03T12:15:00+05:30,1160.45,1162.45,1159.9,1161.95,114417
2025-03-03T12:20:00+05:30,1161.95,1163.0,1161.3,1163.0,138573
2025-03-03T12:25:00+05:30,1162.95,1163.0,1162.0,1162.4,93063
2025-03-03T12:30:00+05:30,1162.55,1164.35,1162.1,1164.25,140480
2025-03-03T12:35:00+05:30,1164.3,1165.0,1162.8,1163.1,186663
2025-03-03T12:40:00+05:30,1163.05,1164.8,1162.65,1164.6,171531
2025-03-03T12:45:00+05:30,1164.65,1167.25,1164.55,1166.5,245670
2025-03-03T12:50:00+05:30,1166.25,1166.5,1164.0,1164.8,249739
2025-03-03T12:55:00+05:30,1164.8,1165.5,1163.4,1163.5,175565
2025-03-03T13:00:00+05:30,1163.5,1164.65,1163.4,1164.2,102190
2025-03-03T13:05:00+05:30,1164.15,1165.65,1163.95,1165.65,142711
2025-03-03T13:10:00+05:30,1165.55,1166.5,1165.0,1166.2,153129
2025-03-03T13:15:00+05:30,1166.2,1166.5,1165.1,1165.6,136749
2025-03-03T13:20:00+05:30,1165.6,1165.85,1163.0,1164.35,214685
2025-03-03T13:25:00+05:30,1164.2,1165.9,1164.0,1165.0,148206
2025-03-03T13:30:00+05:30,1165.0,1165.2,1162.5,1164.05,151038
2025-03-03T13:35:00+05:30,1164.0,1165.25,1163.5,1165.1,136235
2025-03-03T13:40:00+05:30,1165.15,1165.35,1164.3,1165.2,131659
2025-03-03T13:45:00+05:30,1165.2,1165.65,1164.5,1165.0,133169
