datetime,open,high,low,close,volume
2025-10-29T09:15:00+05:30,26400.0,26497.2,26350.0,26457.4,43
2025-10-29T09:20:00+05:30,26467.9,26474.1,26458.5,26458.5,40
2025-10-29T09:25:00+05:30,26473.0,26499.0,26473.0,26494.0,30
2025-10-29T09:30:00+05:30,26499.9,26500.0,26492.0,26492.0,27
2025-10-29T09:35:00+05:30,26490.0,26490.0,26460.0,26464.5,25
2025-10-29T09:40:00+05:30,26466.4,26474.2,26460.0,26470.1,24
2025-10-29T09:45:00+05:30,26475.0,26485.0,26465.0,26465.0,16
2025-10-29T09:50:00+05:30,26465.0,26483.1,26465.0,26468.6,6
2025-10-29T09:55:00+05:30,26480.0,26480.0,26470.1,26470.1,4
2025-10-29T10:00:00+05:30,26471.0,26490.0,26471.0,26490.0,10
2025-10-29T10:05:00+05:30,26485.0,26489.5,26485.0,26489.5,7
2025-10-29T10:10:00+05:30,26481.1,26494.0,26481.1,26492.0,17
2025-10-29T10:15:00+05:30,26490.0,26490.0,26481.0,26481.0,9
2025-10-29T10:20:00+05:30,26483.4,26500.0,26483.0,26500.0,44
2025-10-29T10:25:00+05:30,26500.9,26545.0,26500.9,26545.0,73
2025-10-29T10:30:00+05:30,26543.0,26581.3,26543.0,26575.0,51
2025-10-29T10:35:00+05:30,26575.0,26575.0,26550.0,26550.0,36
2025-10-29T10:40:00+05:30,26559.9,26559.9,26550.0,26558.9,12
2025-10-29T10:45:00+05:30,26557.9,26559.5,26550.0,26550.0,36
2025-10-29T10:50:00+05:30,26550.0,26553.7,26545.0,26545.0,31
2025-10-29T10:55:00+05:30,26540.0,26559.3,26540.0,26555.0,21
2025-10-29T11:00:00+05:30,26558.3,26559.9,26545.1,26545.2,14
2025-10-29T11:05:00+05:30,26555.5,26555.5,26544.5,26550.0,13
2025-10-29T11:10:00+05:30,26550.0,26552.0,26540.0,26546.8,21
2025-10-29T11:15:00+05:30,26542.0,26548.6,26526.5,26535.0,25
2025-10-29T11:20:00+05:30,26548.5,26557.3,26548.0,26550.0,25
2025-10-29T11:25:00+05:30,26559.7,26567.0,26555.0,26555.0,22
2025-10-29T11:30:00+05:30,26557.0,26558.0,26550.0,26554.0,9
2025-10-29T11:35:00+05:30,26553.0,26557.0,26544.9,26548.0,18
2025-10-29T11:40:00+05:30,26548.0,26548.0,26547.8,26547.8,5
2025-10-29T11:45:00+05:30,26555.0,26555.0,26540.8,26540.8,4
2025-10-29T11:50:00+05:30,26540.7,26540.7,26531.9,26540.0,21
2025-10-29T11:55:00+05:30,26535.0,26535.0,26531.0,26532.0,8
2025-10-29T12:00:00+05:30,26535.0,26546.0,26534.0,26540.2,18
2025-10-29T12:05:00+05:30,26541.2,26554.9,26541.0,26554.9,20
2025-10-29T12:10:00+05:30,26554.9,26559.9,26550.0,26550.5,17
2025-10-29T12:15:00+05:30,26555.0,26562.0,26555.0,26560.0,19
2025-10-29T12:20:00+05:30,26560.0,26562.0,26560.0,26560.0,7
2025-10-29T12:25:00+05:30,26562.0,26575.0,26560.0,26575.0,23
2025-10-29T12:30:00+05:30,26579.0,26591.0,26579.0,26581.0,16
2025-10-29T12:35:00+05:30,26590.0,26595.0,26580.2,26589.0,14
2025-10-29T12:40:00+05:30,26589.0,26595.9,26588.9,26595.9,20
2025-10-29T12:45:00+05:30,26595.9,26602.0,26595.9,26599.0,26
2025-10-29T12:50:00+05:30,26590.2,26593.0,26590.0,26590.1,9
2025-10-29T12:55:00+05:30,26590.2,26598.6,26590.0,26598.6,8
2025-10-29T13:00:00+05:30,26592.0,26592.0,26587.0,26587.7,10
2025-10-29T13:05:00+05:30,26585.0,26595.0,26585.0,26595.0,4
2025-10-29T13:10:00+05:30,26599.0,26599.0,26587.5,26593.0,12
2025-10-29T13:15:00+05:30,26599.8,26599.8,26587.6,26587.6,2
2025-10-29T13:20:00+05:30,26587.6,26597.2,26587.6,26587.8,6
2025-10-29T13:25:00+05:30,26587.8,26598.7,26587.8,26597.5,6
2025-10-29T13:30:00+05:30,26597.5,26600.0,26597.5,26600.0,16
2025-10-29T13:35:00+05:30,26600.0,26600.0,26591.1,26600.0,11
2025-10-29T13:40:00+05:30,26600.0,26600.0,26590.0,26590.0,5
2025-10-29T13:45:00+05:30,26590.0,26592.0,26582.0,26589.9,10
2025-10-29T13:50:00+05:30,26582.4,26590.0,26582.4,26590.0,4
2025-10-29T13:55:00+05:30,26585.0,26585.0,26578.4,26578.4,22
2025-10-29T14:00:00+05:30,26575.0,26575.0,26550.6,26550.6,16
