datetime,open,high,low,close,volume
2021-01-01T09:15:00+05:30,1257.9,1262.25,1255.8,1258.5,357973
2021-01-01T09:20:00+05:30,1257.95,1262.0,1257.35,1259.35,138725
2021-01-01T09:25:00+05:30,1259.25,1259.95,1257.6,1259.85,56505
2021-01-01T09:30:00+05:30,1259.5,1263.0,1259.25,1262.6,112206
2021-01-01T09:35:00+05:30,1262.6,1264.4,1259.3,1263.2,220528
2021-01-01T09:40:00+05:30,1262.5,1264.8,1262.25,1264.5,111843
2021-01-01T09:45:00+05:30,1264.2,1264.4,1262.05,1262.05,96460
2021-01-01T09:50:00+05:30,1262.4,1263.9,1261.3,1262.9,70526
2021-01-01T09:55:00+05:30,1263.3,1265.5,1262.25,1262.65,178005
2021-01-01T10:00:00+05:30,1262.95,1263.05,1262.0,1262.35,50148
2021-01-01T10:05:00+05:30,1262.5,1263.1,1258.25,1260.85,169069
2021-01-01T10:10:00+05:30,1260.85,1261.0,1259.1,1260.6,48385
2021-01-01T10:15:00+05:30,1260.8,1262.0,1260.6,1261.75,34344
2021-01-01T10:20:00+05:30,1262.0,1262.0,1261.0,1261.45,26787
2021-01-01T10:25:00+05:30,1261.05,1263.35,1261.0,1263.2,44018
2021-01-01T10:30:00+05:30,1263.2,1263.5,1262.5,1263.1,37756
2021-01-01T10:35:00+05:30,1263.1,1263.45,1262.0,1263.4,22984
2021-01-01T10:40:00+05:30,1263.4,1263.75,1263.0,1263.0,27963
2021-01-01T10:45:00+05:30,1263.45,1264.9,1262.55,1264.0,73422
2021-01-01T10:50:00+05:30,1264.0,1264.2,1263.15,1263.2,23825
2021-01-01T10:55:00+05:30,1263.2,1263.95,1262.25,1262.25,41831
2021-01-01T11:00:00+05:30,1262.1,1263.0,1262.0,1262.2,22463
2021-01-01T11:05:00+05:30,1262.7,1263.8,1262.1,1263.25,22486
2021-01-01T11:10:00+05:30,1263.25,1263.7,1262.65,1262.85,12194
2021-01-01T11:15:00+05:30,1262.85,1263.45,1261.0,1261.2,39431
2021-01-01T11:20:00+05:30,1261.2,1261.65,1259.0,1260.1,84563
2021-01-01T11:25:00+05:30,1260.4,1262.1,1260.15,1261.25,38332
2021-01-01T11:30:00+05:30,1261.75,1262.9,1261.1,1262.85,15533
2021-01-01T11:35:00+05:30,1262.4,1262.9,1262.0,1262.65,25496
2021-01-01T11:40:00+05:30,1262.9,1262.9,1261.15,1261.15,11738
2021-01-01T11:45:00+05:30,1261.55,1261.9,1260.4,1260.85,22811
2021-01-01T11:50:00+05:30,1261.5,1261.55,1260.4,1260.4,17388
2021-01-01T11:55:00+05:30,1260.5,1261.1,1260.1,1260.7,36278
2021-01-01T12:00:00+05:30,1260.7,1262.0,1260.6,1261.9,21723
